,video_no,sentence_no,split_video_no,text,start_time,end_time,offensive,offensiveness level,sentiment,video_path,audio_path
1870,video_378.mp4,4,video_378_4.mp4,bhadwe ki aulaad,8.152,9.291,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_378_4.mp4,./final_data/audio_conv/video_378_4.npy
1871,video_378.mp4,5,video_378_5.mp4,or or or kya hogi,9.711,10.744,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_378_5.mp4,./final_data/audio_conv/video_378_5.npy
1872,video_378.mp4,6,video_378_6.mp4,ye mene nahi suni hai yaar,10.478,11.798,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_378_6.mp4,./final_data/audio_conv/video_378_6.npy
1873,video_378.mp4,7,video_378_7.mp4,or kya bachta hai bhai,12.351,13.261,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_378_7.mp4,./final_data/audio_conv/video_378_7.npy
1874,video_378.mp4,8,video_378_8.mp4,madarchod to nomal hai,13.511,14.744,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_378_8.mp4,./final_data/audio_conv/video_378_8.npy
1875,video_378.mp4,9,video_378_9.mp4,but madarchod is mummy na,14.754,16.543,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_378_9.mp4,./final_data/audio_conv/video_378_9.npy
1876,video_378.mp4,10,video_378_10.mp4,haa tb baaparchod,16.375,17.454,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_378_10.mp4,./final_data/audio_conv/video_378_10.npy
1877,video_379.mp4,1,video_379_1.mp4,what was that that was really nice,3.361,5.619,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_379_1.mp4,./final_data/audio_conv/video_379_1.npy
1878,video_379.mp4,2,video_379_2.mp4,to boys daarte raho isse kyuki yetumhe vo gaali degi jo me nahi dena chahta,6.548,11.757,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_379_2.mp4,./final_data/audio_conv/video_379_2.npy
1879,video_379.mp4,3,video_379_3.mp4,chuutiye,12.492,13.431,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_379_3.mp4,./final_data/audio_conv/video_379_3.npy
1880,video_379.mp4,4,video_379_4.mp4,bus,14.198,14.705,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_379_4.mp4,./final_data/audio_conv/video_379_4.npy
1881,video_379.mp4,5,video_379_5.mp4,bhaiya ki gand,14.732,15.802,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_379_5.mp4,./final_data/audio_conv/video_379_5.npy
1882,video_380.mp4,1,video_380_1.mp4,me solah saal ki hu,0.708,1.599,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_380_1.mp4,./final_data/audio_conv/video_380_1.npy
1883,video_380.mp4,2,video_380_2.mp4,chashma dedo,1.699,2.678,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_380_2.mp4,./final_data/audio_conv/video_380_2.npy
1884,video_380.mp4,3,video_380_3.mp4,me me batadungi ki me sirf solah saal ki thi or inhone meri izzat par haath daala tha apni izzat bachane ke mene inka chashma cheen liya,3.267,8.891,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_380_3.mp4,./final_data/audio_conv/video_380_3.npy
1885,video_380.mp4,4,video_380_4.mp4,ye report likho meri or mene ek lakh rupay ka sona pehena tha to police vaale vardi bhi gundo ko lekar bhi aye the meri izzat bhi luutna chahe the mera maal bhi luutna chahte the kisi or ke aad me shay leke,9.358,20.718,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_380_4.mp4,./final_data/audio_conv/video_380_4.npy
1886,video_380.mp4,5,video_380_5.mp4,or inhone beedi or cigarete wale haath bhi lagaye hai jo ki me muh nahi dhoungi megistrate mera baap hai supreme court ka me waha jaake muh dhoungi vo bhi saboot ikatha karungi,20.987,27.108,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_380_5.mp4,./final_data/audio_conv/video_380_5.npy
1887,video_380.mp4,6,video_380_6.mp4,vo bhi sabut ikatha karungi,27.167,28.128,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_380_6.mp4,./final_data/audio_conv/video_380_6.npy
1888,video_380.mp4,7,video_380_7.mp4,matlab aaj maa chud rahi hai to shuru maa chudaegi sabki,28.411,31.454,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_380_7.mp4,./final_data/audio_conv/video_380_7.npy
1889,video_381.mp4,1,video_381_1.mp4,me apni izzat dungi tereko aaj,0.191,1.601,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_381_1.mp4,./final_data/audio_conv/video_381_1.npy
1890,video_381.mp4,2,video_381_2.mp4,tu chod,2.122,2.786,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_381_2.mp4,./final_data/audio_conv/video_381_2.npy
1891,video_381.mp4,3,video_381_3.mp4,bahut din hogyi tune aurat nahi chodi aaj,4.611,6.335,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_381_3.mp4,./final_data/audio_conv/video_381_3.npy
1892,video_381.mp4,4,video_381_4.mp4,ab choodne ka man hoto aaja,6.642,8.821,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_381_4.mp4,./final_data/audio_conv/video_381_4.npy
1893,video_381.mp4,5,video_381_5.mp4,aaja aaj me tereko apni izzat dungi,8.222,10.572,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_381_5.mp4,./final_data/audio_conv/video_381_5.npy
1894,video_381.mp4,6,video_381_6.mp4,to aise shabd kyu bolrahe hai jub hum tumse ,12.059,14.009,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_381_6.mp4,./final_data/audio_conv/video_381_6.npy
1895,video_381.mp4,7,video_381_7.mp4,kyuki tera mann ha na chodne ka subh subh,14.333,16.011,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_381_7.mp4,./final_data/audio_conv/video_381_7.npy
1896,video_381.mp4,8,video_381_8.mp4,kyu tera hai nahi kya,17.815,18.799,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_381_8.mp4,./final_data/audio_conv/video_381_8.npy
1897,video_382.mp4,1,video_382_1.mp4,kabse bolre hai hamara chashma dedo chale jaege ,0.307,2.599,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_382_1.mp4,./final_data/audio_conv/video_382_1.npy
1898,video_382.mp4,2,video_382_2.mp4,tumhe apna chasme ki itni izzat hai or meri jo izzat ka dajiya udd jati or saath me sona chala jata to behen ke lundo kon bharta uska,3.082,11.727,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_382_2.mp4,./final_data/audio_conv/video_382_2.npy
1899,video_382.mp4,3,video_382_3.mp4,tumhara kaha hai chasma or kaha hai sona tere paas,12.114,15.051,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_382_3.mp4,./final_data/audio_conv/video_382_3.npy
1900,video_383.mp4,1,video_383_1.mp4,luutne ke liye paanch kitne musthande aye the ,1.034,3.241,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_383_1.mp4,./final_data/audio_conv/video_383_1.npy
1901,video_383.mp4,2,video_383_2.mp4,ek do teen chaar panch cheh sath anth or keh re the hamra neeche ka hilta nahi hai,3.449,9.523,"[1.0, 0.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_383_2.mp4,./final_data/audio_conv/video_383_2.npy
1902,video_383.mp4,3,video_383_3.mp4,to hum log to tumhe kuch kar nahi sakte,9.555,11.258,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_383_3.mp4,./final_data/audio_conv/video_383_3.npy
1903,video_383.mp4,4,video_383_4.mp4,meri fir lodge ki jae,11.967,13.349,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_383_4.mp4,./final_data/audio_conv/video_383_4.npy
1904,video_383.mp4,5,video_383_5.mp4,aapka naam kya hai ,13.307,14.148,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_383_5.mp4,./final_data/audio_conv/video_383_5.npy
1905,video_383.mp4,6,video_383_6.mp4,hamara naam hai yashodhara rajesindhiya,14.782,17.271,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_383_6.mp4,./final_data/audio_conv/video_383_6.npy
1906,video_383.mp4,7,video_383_7.mp4,kahase rehne vaali hai,17.889,18.971,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_383_7.mp4,./final_data/audio_conv/video_383_7.npy
1907,video_383.mp4,8,video_383_8.mp4,gwalior,19.001,19.632,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_383_8.mp4,./final_data/audio_conv/video_383_8.npy
1908,video_384.mp4,1,video_384_1.mp4,ek hi mehel hai gwalior ka to,1.599,3.077,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_384_1.mp4,./final_data/audio_conv/video_384_1.npy
1909,video_384.mp4,2,video_384_2.mp4,or maharaj sindhiya are hai do hazaar unis me maa chodne ke liye sabko,4.077,7.222,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_384_2.mp4,./final_data/audio_conv/video_384_2.npy
1910,video_384.mp4,3,video_384_3.mp4,usse phele maa chudvani ho to batao ,7.243,8.961,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_384_3.mp4,./final_data/audio_conv/video_384_3.npy
1911,video_385.mp4,1,video_385_1.mp4,aaj to subh hai jaldi se khana bana leti hu,0.729,3.131,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_385_1.mp4,./final_data/audio_conv/video_385_1.npy
1912,video_385.mp4,2,video_385_2.mp4,fir ye rishta kya kehlata hai dekhungi,3.567,5.871,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_385_2.mp4,./final_data/audio_conv/video_385_2.npy
1913,video_385.mp4,3,video_385_3.mp4,ye raha bhais ka anda or isse banaungi omlete,6.601,9.9345,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_385_3.mp4,./final_data/audio_conv/video_385_3.npy
1914,video_385.mp4,4,video_385_4.mp4,harry ko utha lati hu aree harry chaliye uthiye uthne ka samay hogya,11.961,15.904,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_385_4.mp4,./final_data/audio_conv/video_385_4.npy
1915,video_385.mp4,5,video_385_5.mp4,are oo pure japan ke aulad,16.433,18.688,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_385_5.mp4,./final_data/audio_conv/video_385_5.npy
1916,video_385.mp4,6,video_385_6.mp4,uthiye harry loda heem purush,18.842,20.517,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_385_6.mp4,./final_data/audio_conv/video_385_6.npy
1917,video_385.mp4,7,video_385_7.mp4,ye harry uth kyu nahi rahe hai,21.713,22.555,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_385_7.mp4,./final_data/audio_conv/video_385_7.npy
1918,video_385.mp4,8,video_385_8.mp4,jub seedhi ungali gaand me na jae to ungali ko tel laga dena chahiye,22.767,26.056,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_385_8.mp4,./final_data/audio_conv/video_385_8.npy
1919,video_386.mp4,1,video_386_1.mp4,saale suar ki aulaad tujhe kya laga ki tu mujhe chod dega to puri zindagi teri liye tadapti rahungi,1.724,5.286,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_386_1.mp4,./final_data/audio_conv/video_386_1.npy
1920,video_386.mp4,2,video_386_2.mp4,tadpega tu kamine,5.619,6.862,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_386_2.mp4,./final_data/audio_conv/video_386_2.npy
1921,video_386.mp4,3,video_386_3.mp4,keede padenge tere sharir pe,7.111,8.553,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_386_3.mp4,./final_data/audio_conv/video_386_3.npy
1922,video_386.mp4,4,video_386_4.mp4,kuute ki maut marega or marne ke baad hamesha hamesha ke liye narak ki aag me jalega ,8.969,13.234,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_386_4.mp4,./final_data/audio_conv/video_386_4.npy
1923,video_386.mp4,5,video_386_5.mp4,teri maa ki beep mat karna chuut,13.343,15.657,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_386_5.mp4,./final_data/audio_conv/video_386_5.npy
1924,video_387.mp4,1,video_387_1.mp4,bloody bitch what the fuck,9.347,11.025,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_387_1.mp4,./final_data/audio_conv/video_387_1.npy
1925,video_387.mp4,2,video_387_2.mp4,who are you why are you touching me,10.538,11.967,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_387_2.mp4,./final_data/audio_conv/video_387_2.npy
1926,video_387.mp4,3,video_387_3.mp4,kutti kamini aurat,12.347,13.539,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_387_3.mp4,./final_data/audio_conv/video_387_3.npy
1927,video_387.mp4,4,video_387_4.mp4,what is your problem,13.677,14.622,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_387_4.mp4,./final_data/audio_conv/video_387_4.npy
1928,video_388.mp4,1,video_388_1.mp4,nahi hoga ,1.034,1.631,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_388_1.mp4,./final_data/audio_conv/video_388_1.npy
1929,video_388.mp4,2,video_388_2.mp4,tu kya chutiya aadmi hai,2.256,3.752,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_388_2.mp4,./final_data/audio_conv/video_388_2.npy
1930,video_389.mp4,1,video_389_1.mp4,padhai kar lo bhai,1.727,2.652,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_389_1.mp4,./final_data/audio_conv/video_389_1.npy
1931,video_389.mp4,2,video_389_2.mp4,abhi bhi mauka hai,3.391,4.272,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[1.0, 0.0, 0.0]",./final_data/videos/video_389_2.mp4,./final_data/audio_conv/video_389_2.npy
1932,video_389.mp4,3,video_389_3.mp4,ruko zara sabr karo,5.651,7.779,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_389_3.mp4,./final_data/audio_conv/video_389_3.npy
1933,video_389.mp4,4,video_389_4.mp4,tumko bolke kya faeda,8.841,9.876,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_389_4.mp4,./final_data/audio_conv/video_389_4.npy
1934,video_389.mp4,5,video_389_5.mp4,tu to bhadwa hai,10.178,11.151,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_389_5.mp4,./final_data/audio_conv/video_389_5.npy
1935,video_389.mp4,6,video_389_6.mp4,ye badhiya tha,11.666,12.929,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_389_6.mp4,./final_data/audio_conv/video_389_6.npy
1936,video_390.mp4,1,video_390_1.mp4,thik hai thik hai,0.765,1.841,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_390_1.mp4,./final_data/audio_conv/video_390_1.npy
1937,video_390.mp4,2,video_390_2.mp4,aree ee hai maal se nahi baatiya rahe hai kya,2.134,4.508,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_390_2.mp4,./final_data/audio_conv/video_390_2.npy
1938,video_390.mp4,3,video_390_3.mp4,ye laand maal se batiyaega iski maalva ispr cheat kar di hai,4.555,6.717,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_390_3.mp4,./final_data/audio_conv/video_390_3.npy
1939,video_390.mp4,4,video_390_4.mp4,girlfriend dwara cheat kiye jaane ko bhojpuri me land chatadena kehte hai,7.312,11.287,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_390_4.mp4,./final_data/audio_conv/video_390_4.npy
1940,video_390.mp4,5,video_390_5.mp4,for example my friends girlfriend cheated on him,11.345,14.307,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_390_5.mp4,./final_data/audio_conv/video_390_5.npy
1941,video_390.mp4,6,video_390_6.mp4,hamar dost ke maal iss saale ke laand chata ke sjjar gailas,14.853,17.815,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_390_6.mp4,./final_data/audio_conv/video_390_6.npy
1942,video_391.mp4,1,video_391_1.mp4,pandrah din kam hai,0.378,1.766,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_391_1.mp4,./final_data/audio_conv/video_391_1.npy
1943,video_391.mp4,2,video_391_2.mp4,kese hoga jhaatu,1.811,2.292,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_391_2.mp4,./final_data/audio_conv/video_391_2.npy
1944,video_392.mp4,1,video_392_1.mp4,aap gareeb hai aapke paas paise nahi hai aapki zindagi tangi bhari beet rahi ho to me aapko batata hu ki aap crorepati hai,0.843,7.611,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_392_1.mp4,./final_data/audio_conv/video_392_1.npy
1945,video_392.mp4,2,video_392_2.mp4,jii haa aapke neeche jo vo ghunghuru tang rahe hai unki keemat do lakh dollar hai,7.676,11.671,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_392_2.mp4,./final_data/audio_conv/video_392_2.npy
1946,video_392.mp4,3,video_392_3.mp4,yani chaar lakh dollar ke to aap malik hai,12.131,13.978,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_392_3.mp4,./final_data/audio_conv/video_392_3.npy
1947,video_392.mp4,4,video_392_4.mp4,me aisa nahi keh raha hu aisi ek company hai cosmo human part naam ki jo bolti hai jo aapke neeche jo ghunguru hai unki keemat do lakh dollar yaani kitotal mila ke saade cheh crore rupay,14.059,20.987,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_392_4.mp4,./final_data/audio_conv/video_392_4.npy
1948,video_392.mp4,5,video_392_5.mp4,yaani ki jab aap subeh uth ke soch kar ke use khuja rahe hote hai to aap sirf khuja nahi rahe hote hai aap saade cheh crore rupay ke saath khel rahe hote hai,21.035,30.909,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_392_5.mp4,./final_data/audio_conv/video_392_5.npy
1949,video_392.mp4,6,video_392_6.mp4,jii ha agar aapko agar koi aisa bole ki aap kareeb hai to usko ye video share kariye or btaiye ki mai crorepati hu,31.355,38.389,"[0.0, 1.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_392_6.mp4,./final_data/audio_conv/video_392_6.npy
1950,video_393.mp4,1,video_393_1.mp4,favorite gaali hai yaha pe,0.386,1.199,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_393_1.mp4,./final_data/audio_conv/video_393_1.npy
1951,video_393.mp4,2,video_393_2.mp4,favorite gaali ,1.817,2.455,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_393_2.mp4,./final_data/audio_conv/video_393_2.npy
1952,video_393.mp4,3,video_393_3.mp4,favorite aapki konsi hai mam,2.867,4.101,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_393_3.mp4,./final_data/audio_conv/video_393_3.npy
1953,video_393.mp4,4,video_393_4.mp4,favourite gaali kya hota hai,4.553,5.814,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_393_4.mp4,./final_data/audio_conv/video_393_4.npy
1954,video_393.mp4,5,video_393_5.mp4,kya kar rahe ho,7.525,8.149,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_393_5.mp4,./final_data/audio_conv/video_393_5.npy
1955,video_393.mp4,6,video_393_6.mp4,arre sabki favourite gaali hoti hai mam,8.856,10.147,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_393_6.mp4,./final_data/audio_conv/video_393_6.npy
1956,video_393.mp4,7,video_393_7.mp4,aapki nahi hai,11.087,11.599,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_393_7.mp4,./final_data/audio_conv/video_393_7.npy
1957,video_393.mp4,8,video_393_8.mp4,lnahe londo ki hogi pata hai,12.259,13.799,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_393_8.mp4,./final_data/audio_conv/video_393_8.npy
1958,video_393.mp4,9,video_393_9.mp4,bro teri konsi favourite gaali hai,13.832,14.811,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_393_9.mp4,./final_data/audio_conv/video_393_9.npy
1959,video_393.mp4,10,video_393_10.mp4,behenchod,15.111,15.498,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_393_10.mp4,./final_data/audio_conv/video_393_10.npy
1960,video_393.mp4,11,video_393_11.mp4,thats the most comman i have heard ,17.129,18.527,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_393_11.mp4,./final_data/audio_conv/video_393_11.npy
1961,video_394.mp4,1,video_394_1.mp4,gaali me bhi na padhai ki zalak hoti hai ,0.555,2.554,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_394_1.mp4,./final_data/audio_conv/video_394_1.npy
1962,video_394.mp4,2,video_394_2.mp4,kese bolte hai,3.045,3.765,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_394_2.mp4,./final_data/audio_conv/video_394_2.npy
1963,video_394.mp4,3,video_394_3.mp4,abe bounced check dharati pe liability paidaishi debt insolvent aadmi,3.801,9.182,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_394_3.mp4,./final_data/audio_conv/video_394_3.npy
1964,video_394.mp4,4,video_394_4.mp4,itna marungi na yaar ki teri balance sheet tally nahi hogi,9.327,12.172,"[0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_394_4.mp4,./final_data/audio_conv/video_394_4.npy
1965,video_394.mp4,5,video_394_5.mp4,log sahi kehte hai yaar izzat to arts or science waalo ki hoti hai comerce waalo ki to goodwill hoti hai,12.999,18.063,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_394_5.mp4,./final_data/audio_conv/video_394_5.npy
1966,video_395.mp4,1,video_395_1.mp4,mujhe to lagata hai ki bhai jiss samajh me gaaliya nahi dee jaati hai vo samajh hi nahi hai,1.127,5.593,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_395_1.mp4,./final_data/audio_conv/video_395_1.npy
1967,video_395.mp4,2,video_395_2.mp4,konsi konsi aisi gaali hai jisko dene me bada maza ata hai ,6.046,8.856,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_395_2.mp4,./final_data/audio_conv/video_395_2.npy
1968,video_395.mp4,3,video_395_3.mp4,madarchood,10.622,12.509,"[0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]",./final_data/videos/video_395_3.mp4,./final_data/audio_conv/video_395_3.npy
1969,video_395.mp4,4,video_395_4.mp4,matlab ye ye puri kavita  hai agar aap sune to,15.971,20.039,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_395_4.mp4,./final_data/audio_conv/video_395_4.npy
1970,video_396.mp4,1,video_396_1.mp4,mene kaha to hum yaha fir chai kyu pee rahe hai,0.707,2.568,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_396_1.mp4,./final_data/audio_conv/video_396_1.npy
1971,video_396.mp4,2,video_396_2.mp4,tumhara boyfriend hai already to usse jaake  kar lo na shaadi,3.657,5.967,"[1.0, 0.0]","[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]",./final_data/videos/video_396_2.mp4,./final_data/audio_conv/video_396_2.npy
